Date Time, CO(ppm), NO2(ppm), O3(ppm),Unnamed: 0,Unnamed: 0.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-12-08 23:59:00,0.23,0.013000000000000001,,354632.0,354632.0,1638988186452.0,36.62,33.214,946.793,0.0,1947.0,431.0,1701.0,2782.0,1282.0,0.0,10.55,9.977,10.55,10.55,69.946,79.442,79.625,79.654,79.671,0.513,0.0,0.0,0.064,0.0,0.0,1024.0,51.093,50.826,51.406,0.0,0.0,3611.0,54.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638988043920.0,17.445,78.35,13.107,302.157,88.536,42.701,0.302,1.167,0.0,81.5,2.912,7.28,2.532,6.33,1.0
2021-12-09 00:06:00,0.2,0.013000000000000001,,354648.0,354648.0,1638988602976.0,36.7,32.956,946.777,0.0,1907.0,426.0,1696.0,2764.0,1282.0,0.0,9.783,9.251,9.783,9.783,64.857,73.663,73.832,73.86,73.875,0.521,-0.032,0.0,-0.016,65024.0,0.0,65280.0,51.097,50.577,51.503,0.0,0.0,3615.0,54.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638988459998.0,17.445,78.35,13.107,297.866,87.957,42.669,0.298,1.138,0.0,81.3,2.7,6.75,2.348,5.87,1.0
2021-12-09 00:11:00,0.16,0.012,,354656.0,354656.0,1638988866457.0,36.74,32.733,946.794,0.0,2103.0,424.0,1682.0,2775.0,1276.0,0.0,9.757,9.226,9.757,9.757,64.684,73.466,73.635,73.662,73.677,0.524,-0.016,0.0,-0.016,65280.0,0.0,65280.0,51.258,50.823,52.506,0.0,0.0,3603.0,54.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638988724217.0,17.445,78.35,13.107,296.029,88.307,42.654,0.296,1.14,0.0,81.4,2.693,6.732,2.342,5.854,1.0
2021-12-09 00:15:00,0.15,0.013999999999999999,,354661.0,354661.0,1638989152309.0,36.8,32.587,946.715,0.0,1900.0,420.0,1678.0,2732.0,1272.0,0.0,9.994,9.431,10.011,10.015,66.072,75.075,75.27,75.302,75.318,0.582,-0.016,-0.016,-0.032,65280.0,65280.0,65024.0,51.207,50.912,51.53,0.0,0.0,3591.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638989008958.0,17.445,78.35,13.107,292.657,86.929,42.629,0.293,1.141,0.0,81.0,2.758,6.896,2.399,5.997,1.0
2021-12-09 00:19:00,0.13,0.013000000000000001,,354670.0,354670.0,1638989372125.0,36.84,32.515,946.678,0.0,1983.0,423.0,1676.0,2746.0,1274.0,0.0,10.261,9.703,10.261,10.261,68.025,77.261,77.439,77.467,77.484,0.541,-0.032,0.016,-0.096,65024.0,256.0,64000.0,51.231,50.96,51.569,0.0,0.0,3600.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638989228843.0,17.445,78.35,13.107,294.97,87.377,42.611,0.295,1.154,0.0,81.1,2.832,7.08,2.463,6.156,1.0
2021-12-09 00:24:00,0.06,0.012,,354680.0,354680.0,1638989649469.0,36.89,32.342,946.654,0.0,1930.0,419.0,1671.0,2753.0,1270.0,0.0,10.724,10.141,10.724,10.724,71.096,80.749,80.935,80.965,80.982,0.562,0.048,-0.016,-0.08,768.0,65280.0,64256.0,51.358,50.975,51.588,0.0,0.0,3591.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638989505871.0,17.445,78.35,13.107,291.576,87.599,42.591,0.292,1.172,0.0,81.2,2.96,7.399,2.574,6.434,1.0
2021-12-09 00:29:00,17.85,0.013999999999999999,,354692.0,354692.0,1638989981761.0,36.93,32.195,946.546,0.0,2056.0,416.0,1668.0,2728.0,1264.0,0.0,10.836,10.242,10.84,10.841,71.792,81.547,81.74,81.772,81.789,0.556,-0.032,0.0,0.048,65024.0,0.0,768.0,51.787,51.056,53.95,0.0,0.0,3600.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638989838168.0,17.445,78.35,13.107,289.013,86.798,42.575,0.289,1.172,0.0,80.9,2.991,7.477,2.601,6.502,1.0
2021-12-09 00:35:00,12.57,0.002,,354706.0,354706.0,1638990341501.0,36.88,30.421,946.598,0.0,2004.0,681.0,2417.0,3925.0,1597.0,0.0,1381.683,1306.602,1381.683,1381.683,9160.179,10403.845,10427.786,10431.627,10433.84,0.509,-0.016,0.032,-0.064,65280.0,512.0,64512.0,52.738,51.842,55.992,0.0,0.0,3618.0,58.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638990197325.0,17.445,78.35,13.107,499.486,125.082,42.642,0.499,6.364,0.0,190.5,381.344,953.361,331.604,829.01,1.0
2021-12-09 00:40:00,10.09,0.0,,354725.0,354725.0,1638990637576.0,36.61,31.331,946.5,0.0,1987.0,617.0,2224.0,3571.0,1506.0,0.0,540.154,510.802,540.154,540.154,3581.072,4067.27,4076.629,4078.13,4078.996,0.5,0.032,0.0,0.016,512.0,0.0,256.0,53.688,52.183,58.552,0.0,0.0,3612.0,55.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638990493474.0,17.445,78.35,13.107,449.253,113.763,42.751,0.449,4.518,0.0,165.0,149.082,372.706,129.637,324.092,1.0
2021-12-09 00:47:00,7.26,0.002,,354753.0,354753.0,1638991030171.0,36.54,31.904,946.431,0.0,2170.0,561.0,2068.0,3335.0,1431.0,0.0,238.02,225.086,238.02,238.02,1578.005,1792.249,1796.373,1797.035,1797.416,0.495,-0.032,-0.032,0.032,65024.0,65024.0,512.0,53.317,52.4,58.013,0.0,0.0,3615.0,55.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638990885820.0,17.445,78.35,13.107,405.005,106.217,42.772,0.405,3.38,0.0,155.9,65.693,164.234,57.125,142.812,1.0
2021-12-09 00:52:00,5.85,0.004,,354775.0,354775.0,1638991338661.0,36.54,32.117,946.468,0.0,2011.0,528.0,1986.0,3207.0,1399.0,0.0,139.208,131.643,139.208,139.208,922.91,1048.212,1050.624,1051.011,1051.234,0.485,0.08,0.0,0.032,1280.0,0.0,512.0,53.028,52.555,53.84,0.0,0.0,3620.0,55.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638991193998.0,17.445,78.35,13.107,378.79,102.123,42.767,0.379,2.804,0.0,152.9,38.421,96.053,33.41,83.525,1.0
2021-12-09 00:57:00,4.84,0.002,,354798.0,354798.0,1638991671544.0,36.57,32.32,946.291,0.0,1960.0,508.0,1916.0,3142.0,1380.0,0.0,82.844,78.342,82.844,82.844,549.233,623.802,625.238,625.468,625.601,0.496,-0.016,0.0,0.08,65280.0,0.0,1280.0,52.797,52.156,54.89,0.0,0.0,3608.0,54.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638991526874.0,17.445,78.35,13.107,362.961,100.046,42.747,0.363,2.36,0.0,151.2,22.865,57.162,19.883,49.706,1.0
2021-12-09 01:07:00,3.48,0.003,,354834.0,354834.0,1638992226689.0,36.61,32.536,946.287,0.0,1884.0,481.0,1851.0,3042.0,1354.0,0.0,40.181,37.998,40.181,40.181,266.389,302.556,303.252,303.364,303.428,0.509,0.0,0.016,-0.048,0.0,256.0,64768.0,51.843,51.552,52.218,0.0,0.0,3602.0,54.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638992081564.0,17.445,78.35,13.107,341.535,96.848,42.722,0.342,1.852,0.0,90.2,11.09,27.725,9.643,24.109,1.0
2021-12-09 01:14:00,2.63,0.004,,354861.0,354861.0,1638992644570.0,36.66,32.615,946.254,0.0,2101.0,473.0,1822.0,3003.0,1338.0,0.0,23.765,22.474,23.765,23.765,157.559,178.95,179.362,179.428,179.466,0.478,0.064,-0.016,0.016,1024.0,65280.0,256.0,50.228,49.916,50.765,0.0,0.0,3600.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638992499852.0,17.445,78.35,13.107,335.183,95.601,42.696,0.335,1.562,0.0,83.7,6.559,16.398,5.704,14.259,1.0
2021-12-09 01:21:00,1.97,0.006,,354892.0,354892.0,1638993112185.0,36.71,32.605,946.194,0.0,2126.0,460.0,1791.0,2953.0,1331.0,0.0,16.506,15.609,16.506,16.506,109.432,124.289,124.575,124.621,124.648,0.51,-0.016,0.0,-0.096,65280.0,0.0,64000.0,51.478,51.223,51.739,0.0,0.0,3604.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638992966524.0,17.445,78.35,13.107,324.742,94.001,42.672,0.325,1.383,0.0,83.2,4.556,11.389,3.961,9.904,1.0
2021-12-09 01:27:00,0.24,0.013000000000000001,,354915.0,354915.0,1638993449551.0,36.74,32.558,946.155,0.0,2033.0,455.0,1773.0,2925.0,1321.0,0.0,13.236,12.517,13.236,13.236,87.75,99.664,99.893,99.93,99.951,0.479,0.0,0.0,0.128,0.0,0.0,2048.0,52.711,52.086,55.343,0.0,0.0,3598.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638993303446.0,17.445,78.35,13.107,320.679,93.105,42.659,0.321,1.285,0.0,82.9,3.653,9.133,3.177,7.942,1.0
2021-12-09 01:32:00,33.6,0.009000000000000001,,354938.0,354938.0,1638993773067.0,36.77,31.342,946.082,0.0,2153.0,415.0,1660.0,2707.0,1259.0,0.0,21.846,20.637,21.864,21.867,144.629,164.3,164.702,164.768,164.803,0.548,0.0,-0.064,0.112,0.0,64512.0,1792.0,52.44,52.134,53.023,0.0,0.0,3594.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638993626855.0,17.445,78.35,13.107,287.455,86.116,42.673,0.287,1.453,0.0,80.7,6.029,15.073,5.243,13.107,1.0
2021-12-09 01:36:00,33.67,0.0,,354954.0,354954.0,1638994010135.0,36.78,31.405,946.057,0.0,2125.0,414.0,1670.0,2735.0,1262.0,0.0,17.627,16.661,17.634,17.635,116.783,132.652,132.967,133.017,133.046,0.562,-0.016,0.016,-0.032,65280.0,256.0,65024.0,53.658,52.462,55.446,0.0,0.0,3596.0,53.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638993863722.0,17.445,78.35,13.107,286.711,87.013,42.667,0.287,1.365,0.0,81.0,4.865,12.163,4.23,10.576,1.0
2021-12-09 01:43:00,25.52,0.0,,354975.0,354975.0,1638994405969.0,36.8,31.382,946.043,0.0,2157.0,784.0,2698.0,4985.0,1896.0,0.0,2966.14,2798.118,2971.996,2973.166,19599.693,22272.018,22330.875,22340.643,22345.59,0.575,0.016,0.0,0.0,256.0,0.0,0.0,52.467,51.634,53.811,0.0,0.0,3586.0,52.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638994259341.0,17.445,78.35,13.107,582.928,159.012,42.658,0.583,9.008,0.0,238.4,818.655,2046.637,711.874,1779.684,1.0
2021-12-09 01:49:00,21.37,0.0,,354988.0,354988.0,1638994765787.0,36.82,31.459,945.918,0.0,2192.0,737.0,2563.0,4414.0,1731.0,0.0,1340.857,1267.994,1340.857,1340.857,8889.514,10096.433,10119.666,10123.394,10125.541,0.518,0.0,-0.032,0.016,0.0,65024.0,256.0,53.084,52.095,56.162,0.0,0.0,3588.0,52.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638994619053.0,17.445,78.35,13.107,545.362,140.741,42.646,0.545,6.641,0.0,189.3,370.076,925.191,321.806,804.514,1.0
2021-12-09 01:59:00,15.12,0.0,,355011.0,355011.0,1638995391252.0,36.84,31.624,945.934,0.0,2163.0,677.0,2396.0,3971.0,1611.0,0.0,484.562,458.231,484.562,484.562,3212.514,3648.673,3657.069,3658.416,3659.192,0.507,0.0,-0.016,-0.08,0.0,65280.0,64256.0,53.155,52.204,55.437,0.0,0.0,3582.0,52.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638995243978.0,17.445,78.35,13.107,497.473,126.567,42.632,0.497,4.595,0.0,163.4,133.739,334.348,116.295,290.737,1.0
2021-12-09 02:06:00,12.76,0.0,,355025.0,355025.0,1638995811360.0,36.85,31.637,945.946,0.0,2233.0,631.0,2272.0,3742.0,1551.0,0.0,268.61,254.014,268.61,268.61,1780.81,2022.589,2027.243,2027.99,2028.42,0.492,-0.016,0.032,0.016,65280.0,512.0,256.0,53.046,52.127,57.319,0.0,0.0,3574.0,51.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638995663934.0,17.445,78.35,13.107,460.65,119.239,42.627,0.461,3.715,0.0,156.8,74.136,185.341,64.466,161.166,1.0
2021-12-09 02:11:00,10.93,0.0,,355035.0,355035.0,1638996088487.0,36.84,31.661,945.896,0.0,2278.0,607.0,2204.0,3650.0,1520.0,0.0,192.706,182.234,192.706,192.706,1277.588,1451.045,1454.384,1454.919,1455.228,0.51,0.0,0.048,0.048,0.0,768.0,768.0,52.062,51.689,52.275,0.0,0.0,3563.0,51.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638995940772.0,17.445,78.35,13.107,441.462,116.296,42.631,0.441,3.308,0.0,154.5,53.187,132.967,46.249,115.624,1.0
2021-12-09 02:16:00,9.37,0.0,,355047.0,355047.0,1638996392758.0,36.83,31.648,945.893,0.0,2221.0,585.0,2138.0,3585.0,1504.0,0.0,129.166,122.147,129.166,129.166,904.515,972.596,974.834,975.193,975.4,0.513,-0.032,0.0,-0.064,65024.0,0.0,64512.0,51.468,51.129,52.0,0.0,0.0,3563.0,51.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638996244986.0,17.445,78.35,13.107,423.839,114.215,42.637,0.424,2.892,0.0,152.6,35.65,89.124,31.0,77.499,1.0
2021-12-09 02:29:00,2.46,0.01,,355079.0,355079.0,1638997163007.0,36.77,29.12,945.866,0.0,2943.0,379.0,1563.0,2507.0,1205.0,0.0,33.198,31.292,33.285,33.302,219.126,249.044,249.73,249.845,249.901,0.557,0.016,-0.016,0.032,256.0,65280.0,512.0,51.441,49.635,55.818,0.0,0.0,3545.0,50.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638997014609.0,17.445,78.35,13.107,256.468,79.692,42.726,0.256,1.602,0.0,83.2,9.163,22.906,7.967,19.919,1.0
2021-12-09 02:33:00,2.84,0.01,,355094.0,355094.0,1638997392274.0,36.7,28.726,945.893,0.0,2606.0,355.0,1501.0,2292.0,1138.0,0.0,32.934,31.145,32.934,32.934,218.346,247.99,248.561,248.653,248.705,0.536,-0.048,-0.032,-0.016,64768.0,65024.0,65280.0,52.71,50.399,58.307,0.0,0.0,3550.0,50.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638997243959.0,17.445,78.35,13.107,236.9,72.807,42.77,0.237,1.533,0.0,82.9,9.09,22.725,7.904,19.761,1.0
2021-12-09 02:39:00,2.42,0.01,,355109.0,355109.0,1638997792404.0,36.39,28.895,945.835,0.0,1877.0,350.0,1484.0,2189.0,1110.0,0.0,32.058,30.286,32.085,32.09,212.247,241.114,241.703,241.799,241.851,0.55,0.032,0.032,0.08,512.0,512.0,1280.0,51.254,49.754,54.943,0.0,0.0,3539.0,49.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638997643610.0,17.445,78.35,13.107,233.203,69.512,42.917,0.233,1.482,0.0,82.1,8.848,22.12,7.694,19.235,1.0
2021-12-09 02:44:00,1.85,0.012,,355119.0,355119.0,1638998083795.0,36.14,29.168,945.797,0.0,1648.0,349.0,1483.0,2196.0,1109.0,0.0,33.155,31.206,33.281,33.306,218.407,248.303,249.038,249.163,249.22,0.587,-0.016,-0.016,0.0,65280.0,65280.0,0.0,49.796,48.11,53.629,0.0,0.0,3553.0,49.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638998064978.0,17.445,78.35,13.107,232.783,69.738,43.032,0.233,1.495,0.0,83.2,9.151,22.877,7.957,19.893,1.0
2021-12-09 02:55:00,1.4,0.012,,355143.0,355143.0,1638998741972.0,35.72,29.579,945.806,0.0,1676.0,348.0,1475.0,2121.0,1091.0,0.0,32.652,30.648,32.848,32.887,214.293,243.766,244.582,244.724,244.783,0.594,-0.032,-0.016,-0.08,65024.0,65280.0,64256.0,53.384,49.027,59.577,0.0,0.0,3545.0,48.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638998592485.0,17.445,78.35,13.107,232.574,67.34,43.226,0.233,1.456,0.0,82.7,9.012,22.53,7.836,19.591,1.0
2021-12-09 03:01:00,1.2,0.012,,355154.0,355154.0,1638999077782.0,35.52,29.831,945.69,0.0,1798.0,346.0,1476.0,2092.0,1084.0,0.0,32.601,30.449,32.928,32.993,212.515,241.998,242.979,243.154,243.217,0.595,-0.016,0.0,-0.064,65280.0,0.0,64512.0,49.218,48.439,49.973,0.0,0.0,3538.0,48.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638998928087.0,17.445,78.35,13.107,231.31,66.414,43.318,0.231,1.442,0.0,82.6,8.998,22.495,7.824,19.561,1.0
2021-12-09 03:08:00,1.55,0.012,,355170.0,355170.0,1638999487217.0,35.33,30.231,945.727,0.0,1512.0,347.0,1473.0,2085.0,1083.0,0.0,22.202,20.98,22.215,22.218,147.046,167.035,167.437,167.502,167.538,0.564,-0.016,-0.032,-0.048,65280.0,65024.0,64768.0,55.69,50.34,61.687,0.0,0.0,3536.0,47.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638999337444.0,17.445,78.35,13.107,232.587,66.194,43.401,0.233,1.272,0.0,72.0,6.128,15.319,5.328,13.321,1.0
2021-12-09 15:12:00,0.0,0.023,,355376.0,355376.0,1639042941331.0,26.28,53.19,946.149,68.0,-1364.0,333.0,1434.0,4564.0,1779.0,0.0,19.777,17.387,20.903,21.128,118.62,136.897,138.675,139.022,139.092,0.64,0.032,-0.016,0.0,512.0,65280.0,0.0,59.577,52.073,73.111,0.0,0.0,3506.0,46.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639042762999.0,17.445,78.35,13.407,247.867,145.732,165.271,0.248,1.538,23.219,131.4,5.458,13.646,4.746,11.866,1.0
2021-12-09 15:13:00,33.78,0.024,,355378.0,355378.0,1639042998888.0,26.88,52.161,946.156,52.0,-1039.0,312.0,1378.0,3567.0,1502.0,0.0,21.391,19.886,21.685,21.744,138.557,157.936,158.681,158.816,158.861,0.6,0.0,0.0,-0.016,0.0,0.0,65280.0,60.336,50.799,70.106,0.0,0.0,3496.0,46.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639042819984.0,17.445,78.35,13.407,229.777,113.819,137.236,0.23,1.423,22.317,98.6,5.904,14.76,5.134,12.835,1.0
2021-12-09 15:15:00,22.6,0.006,,355380.0,355380.0,1639043134665.0,27.87,50.636,946.147,0.0,193.0,308.0,1370.0,2853.0,1303.0,0.0,14.161,13.006,14.491,14.557,90.225,103.111,103.776,103.901,103.935,0.594,0.0,0.016,0.08,0.0,256.0,1280.0,57.662,51.528,64.815,0.0,0.0,3506.0,46.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639042956336.0,17.445,78.35,13.407,224.637,90.959,46.544,0.225,1.146,0.0,82.3,3.908,9.771,3.399,8.497,1.0
2021-12-09 15:19:00,6.54,0.003,,355393.0,355393.0,1639043397102.0,28.98,47.69,946.057,0.0,2897.0,313.0,1376.0,2425.0,1173.0,0.0,17.564,16.49,17.667,17.687,115.307,131.16,131.595,131.671,131.702,0.597,-0.048,-0.048,-0.032,64768.0,64768.0,65024.0,52.72,51.812,56.325,0.0,0.0,3499.0,45.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639043218511.0,17.445,78.35,13.407,225.264,77.236,46.075,0.225,1.158,0.0,77.9,4.848,12.119,4.215,10.538,1.0
2021-12-09 15:21:00,1.79,0.006999999999999999,,355400.0,355400.0,1639043495159.0,29.26,47.033,946.099,0.0,3197.0,742.0,2581.0,4607.0,1795.0,0.0,3058.55,2854.401,3091.027,3097.524,19916.779,22683.535,22777.928,22794.859,22800.861,0.615,0.032,0.032,-0.016,512.0,512.0,65280.0,55.847,54.965,60.02,0.0,0.0,3500.0,45.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639043316635.0,17.445,78.35,13.407,567.984,147.054,45.954,0.568,7.896,0.0,241.2,844.16,2110.4,734.052,1835.13,1.0
2021-12-09 15:25:00,19.94,0.009000000000000001,,355418.5,355418.5,1639043750958.0,29.89,45.644,946.095,0.0,3290.0,522.0,1958.0,3453.0,1468.0,0.0,391.303,370.039,391.303,391.303,2594.229,2946.444,2953.225,2954.312,2954.939,0.56,-0.032,-0.032,-0.096,65024.0,65024.0,64000.0,55.9,55.215,57.565,0.0,0.0,3497.0,45.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639043591397.5,17.445,78.35,13.407,390.196,110.113,45.68,0.39,3.658,0.0,160.5,108.0,269.999,93.913,234.782,1.0
2021-12-09 15:29:00,16.4,0.0,,355434.0,355434.0,1639043988996.0,30.3,44.675,946.115,0.0,3069.0,402.0,1630.0,2910.0,1324.0,0.0,78.905,74.617,78.905,78.905,523.117,594.14,595.507,595.726,595.852,0.511,0.0,0.032,-0.032,0.0,512.0,65024.0,56.317,55.668,57.816,0.0,0.0,3498.0,45.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639043810547.0,17.445,78.35,13.407,292.985,92.729,45.504,0.293,2.056,0.0,151.1,21.778,54.444,18.937,47.343,1.0
2021-12-09 15:38:00,11.14,0.002,,355469.0,355469.0,1639044530561.0,31.02,43.697,946.094,0.0,2900.0,594.0,2166.0,3607.0,1506.0,0.0,298.661,282.432,298.661,298.661,1980.04,2248.868,2254.043,2254.873,2255.351,0.481,0.0,-0.016,0.0,0.0,65280.0,0.0,55.697,55.54,55.828,0.0,0.0,3483.0,44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639044351377.0,17.445,78.35,13.407,445.432,115.025,45.177,0.445,3.481,0.0,157.7,82.43,206.076,71.679,179.197,1.0
2021-12-09 15:45:00,7.79,0.005,,355492.0,355492.0,1639044916242.0,31.42,43.228,946.098,0.0,2416.0,538.0,2003.0,3403.0,1449.0,0.0,139.791,132.195,139.791,139.791,926.779,1052.606,1055.029,1055.417,1055.641,0.518,0.016,0.0,0.064,256.0,0.0,1024.0,56.126,55.697,57.393,0.0,0.0,3475.0,44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639044736817.0,17.445,78.35,13.407,399.955,108.494,44.993,0.4,2.684,0.0,152.9,38.582,96.456,33.55,83.875,1.0
2021-12-09 15:52:00,5.24,0.006,,355519.0,355519.0,1639045335769.0,31.8,42.658,946.051,0.0,2394.0,487.0,1860.0,3207.0,1398.0,0.0,68.194,64.489,68.194,68.194,452.111,513.493,514.675,514.864,514.974,0.49,0.032,-0.016,-0.032,512.0,65280.0,65024.0,56.77,55.93,59.7,0.0,0.0,3467.0,43.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639045155949.0,17.445,78.35,13.407,358.392,102.217,44.822,0.358,2.095,0.0,135.4,18.822,47.054,16.367,40.917,1.0
2021-12-09 15:59:00,3.1,0.009000000000000001,,355548.0,355548.0,1639045755369.0,32.12,42.192,946.109,0.0,2366.0,458.0,1786.0,3128.0,1368.0,0.0,37.976,35.913,37.976,37.976,251.773,285.956,286.614,286.719,286.78,0.474,-0.032,0.032,-0.08,65024.0,512.0,64256.0,56.375,56.137,56.487,0.0,0.0,3465.0,42.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639045575402.0,17.445,78.35,13.407,334.573,99.686,44.677,0.335,1.73,0.0,88.0,10.481,26.204,9.114,22.786,1.0
2021-12-09 16:04:00,1.56,0.011000000000000001,,355567.0,355567.0,1639046049153.0,32.33,41.864,946.208,0.0,2214.0,438.0,1729.0,3021.0,1350.0,0.0,23.194,21.934,23.194,23.194,153.772,174.649,175.051,175.116,175.153,0.488,-0.016,0.016,-0.048,65280.0,256.0,64768.0,56.411,56.098,56.532,0.0,0.0,3455.0,41.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639045869015.0,17.445,78.35,13.407,318.144,96.259,44.583,0.318,1.463,0.0,83.9,6.402,16.004,5.567,13.917,1.0
2021-12-09 16:10:00,21.57,0.0,,355595.0,355595.0,1639046454112.0,32.59,41.07,946.222,0.0,2308.0,403.0,1636.0,2871.0,1314.0,0.0,14.711,13.912,14.711,14.711,97.53,110.772,111.027,111.067,111.091,0.493,0.0,0.0,-0.032,0.0,0.0,65024.0,56.333,56.047,56.571,0.0,0.0,3462.0,41.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1639046273570.0,17.445,78.35,13.407,289.229,91.451,44.475,0.289,1.243,0.0,82.4,4.06,10.151,3.531,8.827,1.0
