Date Time, CO(ppm), NO2(ppm), O3(ppm),Unnamed: 0,Unnamed: 0.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-12-02 12:02:00,0.0,,,347985.0,347985.0,1638426750989.5,33.005,40.663,946.771,116.5,-2329.0,407.0,1639.0,742.5,710.5,0.0,73.452,64.496,77.701,78.551,438.963,507.683,514.39,515.729,516.026,0.656,-0.04,-0.032,-0.024,64896.0,65024.0,65152.0,60.628,54.756,69.704,427.685,0.113,4097.5,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638426751683.5,17.445,78.351,3.216,291.846,23.337,246.469,0.292,1.124,18.561,153.05,20.273,50.682,17.628,44.071,0.0
2021-12-02 12:03:00,0.0,,,347991.0,347991.0,1638426812907.0,32.79,40.522,946.899,55.5,-1106.0,401.0,1622.5,716.0,700.5,0.0,87.424,74.806,94.158,95.504,503.954,586.373,596.476,598.507,598.919,0.658,-0.04,0.032,0.0,64896.0,33280.0,0.0,69.757,58.776,78.596,218.562,0.024,4105.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638426813079.0,17.446,78.351,3.216,287.003,22.486,140.711,0.287,1.164,19.487,151.35,24.129,60.323,20.982,52.455,0.0
2021-12-02 12:04:00,0.09,,,347995.0,347995.0,1638426859220.0,32.73,40.167,946.977,10.0,-209.0,413.0,1662.0,810.0,727.0,0.0,82.055,70.48,88.145,89.363,475.54,552.811,562.003,563.849,564.228,0.684,-0.032,-0.032,-0.096,65024.0,65024.0,64000.0,63.679,62.728,64.478,290.397,0.164,4107.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638426859383.0,17.446,78.351,3.216,296.293,25.49,61.784,0.296,1.206,20.804,151.2,22.647,56.618,19.693,49.233,0.0
2021-12-02 12:05:00,0.0,,,348001.0,348001.0,1638426937524.0,32.91,38.86,946.857,0.0,674.0,412.0,1657.0,771.0,717.0,0.0,71.179,63.856,74.137,74.728,438.193,504.354,509.385,510.379,510.627,0.63,-0.016,-0.032,0.016,65280.0,65024.0,256.0,64.001,62.876,64.917,247.01,0.257,4095.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638426938573.0,17.446,78.351,4.288,294.137,24.229,44.372,0.294,1.13,0.0,141.4,19.645,49.114,17.083,42.708,0.0
2021-12-02 12:06:00,0.63,,,348004.0,348004.0,1638426992983.0,32.96,38.755,946.836,0.0,769.0,415.0,1666.0,807.0,725.0,0.0,74.552,67.145,77.425,77.999,461.444,530.656,535.641,536.623,536.874,0.652,0.016,-0.032,0.096,256.0,65024.0,1536.0,63.347,62.222,64.473,297.089,0.039,4092.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638426993156.0,17.446,78.351,6.432,296.414,25.38,44.351,0.296,1.172,0.0,148.2,20.576,51.441,17.893,44.731,0.0
2021-12-02 12:07:00,3.1,,,348011.5,348011.5,1638427054406.0,33.01,39.481,946.876,6.5,234.0,412.5,1657.5,801.5,721.5,0.0,74.193,65.354,78.308,79.131,445.349,514.697,521.247,522.553,522.847,0.667,-0.008,-0.064,0.008,32640.0,64512.0,32896.0,67.535,60.42,73.122,1114.571,0.172,4096.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427054579.5,17.447,78.351,3.752,295.096,25.212,55.59,0.295,1.168,10.132,147.4,20.477,51.193,17.806,44.516,0.0
2021-12-02 12:08:00,4.26,,,348016.0,348016.0,1638427119775.0,33.13,39.182,945.821,51.0,-1009.0,436.0,1724.0,757.0,713.0,0.0,90.666,81.214,94.539,95.313,556.987,641.3,647.842,649.136,649.455,0.662,-0.032,0.016,0.016,65024.0,256.0,256.0,81.25,76.732,84.849,1659.864,0.371,4098.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427120193.0,17.45,78.348,4.288,313.566,23.785,132.768,0.314,1.214,19.891,151.4,25.024,62.559,21.76,54.399,0.0
2021-12-02 12:09:00,4.61,,,348022.0,348022.0,1638427188168.0,33.19,38.277,946.276,8.0,-165.0,397.0,1620.0,653.0,679.0,0.0,83.981,77.45,85.664,86.001,536.949,614.335,617.985,618.686,618.915,0.603,-0.048,-0.048,-0.064,64768.0,64768.0,64512.0,76.623,72.334,80.339,905.579,0.094,4088.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427190160.0,17.454,78.343,4.288,281.432,20.448,58.134,0.281,1.108,19.891,151.2,23.179,57.947,20.155,50.389,0.0
2021-12-02 12:10:00,5.27,,,348026.0,348026.0,1638427245792.0,33.15,38.589,946.765,24.0,-486.0,398.0,1614.0,625.0,671.0,0.0,77.173,69.511,80.142,80.736,477.718,549.361,554.515,555.531,555.791,0.627,0.096,0.0,0.0,1536.0,0.0,0.0,75.077,70.458,79.399,5187.471,0.624,4096.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427245935.0,17.457,78.339,6.432,282.554,19.555,85.914,0.283,1.057,18.746,151.0,21.3,53.249,18.522,46.304,0.0
2021-12-02 12:11:00,3.24,,,348031.0,348031.0,1638427307999.0,33.06,38.799,947.519,37.0,-743.0,405.0,1639.0,628.0,678.0,0.0,79.356,71.149,82.689,83.356,488.129,561.903,567.558,568.676,568.953,0.636,-0.096,-0.032,-0.048,64000.0,65024.0,64768.0,76.809,72.693,80.642,5200.174,0.418,4093.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427308180.0,17.462,78.336,9.648,288.405,19.653,108.514,0.288,1.067,18.639,151.1,21.902,54.755,19.045,47.613,1.0
2021-12-02 12:12:00,1.8,,,348034.0,348034.0,1638427343164.0,32.98,38.102,947.662,31.0,-609.0,404.0,1633.0,592.0,667.0,0.0,76.311,68.421,79.513,80.154,469.427,540.369,545.804,546.878,547.144,0.653,-0.016,0.032,-0.032,65280.0,512.0,65024.0,77.803,71.967,82.513,2727.321,0.295,4082.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427343327.0,17.464,78.334,3.216,286.962,18.493,98.157,0.287,1.025,18.308,151.0,21.062,52.654,18.315,45.786,0.0
2021-12-02 12:13:00,1.02,,,348039.0,348039.0,1638427404397.0,33.02,38.905,949.013,52.5,-1040.0,412.5,1656.5,687.5,692.0,0.0,72.906,65.871,75.536,76.062,453.231,520.848,525.496,526.41,526.649,0.623,0.0,-0.168,0.088,0.0,62848.0,1408.0,76.737,71.686,84.76,790.927,0.264,4083.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427405297.5,17.469,78.331,4.288,294.532,21.558,135.432,0.295,1.081,18.566,144.8,20.122,50.305,17.497,43.744,0.0
2021-12-02 12:14:00,0.04,,,348047.0,348047.0,1638427484085.0,33.18,38.482,950.115,51.0,-1010.0,436.0,1721.0,692.0,696.0,0.0,78.961,71.986,81.259,81.718,496.964,569.991,574.328,575.173,575.413,0.627,0.0,0.016,0.016,0.0,256.0,256.0,75.678,72.547,78.76,1739.167,0.047,4084.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427484650.0,17.474,78.326,5.36,312.862,21.698,132.761,0.313,1.116,18.918,151.1,21.793,54.483,18.951,47.377,0.0
2021-12-02 12:15:00,0.0,,,348052.0,348052.0,1638427525838.0,33.33,38.118,949.743,59.0,-1169.0,417.0,1668.0,639.0,679.0,0.0,78.009,70.096,81.154,81.783,481.312,553.785,559.176,560.24,560.508,0.663,-0.16,0.0,0.016,62976.0,0.0,256.0,78.604,73.221,86.814,1699.636,0.055,4083.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427526206.0,17.477,78.325,4.288,297.226,19.999,146.58,0.297,1.074,18.411,151.1,21.531,53.827,18.722,46.806,0.0
2021-12-02 12:16:00,0.0,,,348056.0,348056.0,1638427572737.0,33.63,37.84,949.801,91.0,-1809.0,423.0,1683.0,739.0,703.0,0.0,78.28,71.483,80.456,80.891,493.794,566.153,570.324,571.136,571.37,0.64,0.0,0.0,-0.016,0.0,0.0,65280.0,78.518,73.144,84.811,1291.637,0.063,4084.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427573120.0,17.478,78.322,3.216,301.622,23.197,201.977,0.302,1.154,18.892,151.6,21.605,54.013,18.787,46.968,0.0
2021-12-02 12:17:00,0.0,,,348061.0,348061.0,1638427640620.0,34.05,37.631,950.207,67.5,-1354.0,430.5,1704.0,771.0,715.5,0.0,80.465,73.673,82.535,82.949,509.417,583.734,587.81,588.601,588.836,0.619,-0.008,-0.032,-0.144,32640.0,65024.0,63232.0,77.287,71.409,83.166,1360.145,0.136,4085.5,93.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427640803.0,17.48,78.318,3.216,307.232,24.22,160.993,0.307,1.194,19.377,151.15,22.208,55.521,19.312,48.279,0.0
2021-12-02 12:18:00,0.0,,,348065.0,348065.0,1638427718035.0,34.67,36.597,949.888,82.0,-1634.0,444.0,1744.0,814.0,731.0,0.0,80.723,73.799,82.895,83.33,510.004,584.594,588.804,589.622,589.862,0.635,0.016,0.08,-0.24,256.0,1280.0,61696.0,79.083,74.032,81.681,1403.403,0.229,4085.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427718245.0,17.48,78.312,3.216,316.751,25.588,185.881,0.317,1.236,19.542,151.2,22.28,55.699,19.374,48.434,0.0
2021-12-02 12:19:00,0.0,,,348070.0,348070.0,1638427771891.0,35.08,36.081,949.994,134.0,-2683.0,446.0,1749.0,821.0,730.0,0.0,80.427,72.013,83.887,84.579,493.809,568.609,574.445,575.599,575.882,0.631,0.016,0.0,-0.08,256.0,0.0,64256.0,78.609,73.812,83.719,672.76,0.441,4082.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427772042.0,17.483,78.311,3.216,317.662,25.808,275.94,0.318,1.246,19.296,153.9,22.198,55.494,19.302,48.256,0.0
2021-12-02 12:20:00,3.16,,,348074.0,348074.0,1638427827941.0,35.07,35.995,950.703,77.0,-1538.0,448.0,1759.0,950.0,762.0,0.0,76.599,68.035,80.367,81.121,465.101,536.518,542.672,543.895,544.181,0.628,-0.032,-0.016,0.032,65024.0,65280.0,512.0,76.183,72.441,81.43,607.383,0.039,4084.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427828121.0,17.487,78.313,3.216,319.184,29.935,177.023,0.319,1.311,20.164,151.0,21.141,52.854,18.384,45.96,0.0
2021-12-02 12:21:00,4.11,,,348077.0,348077.0,1638427873458.0,34.91,35.69,951.501,0.0,216.0,439.0,1732.0,760.0,714.0,0.0,74.464,67.139,77.27,77.831,461.599,530.705,535.603,536.568,536.817,0.62,0.064,0.048,-0.08,1024.0,768.0,64256.0,78.107,70.759,87.099,1636.005,0.502,4077.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427873609.0,17.491,78.314,3.216,311.755,23.851,43.475,0.312,1.171,0.0,148.0,20.552,51.38,17.871,44.678,0.0
2021-12-02 12:22:00,4.33,,,348082.5,348082.5,1638427943814.0,34.7,36.002,951.75,0.0,216.5,446.5,1753.0,740.5,708.5,0.0,84.567,76.07,87.907,88.575,522.538,601.077,606.834,607.97,608.257,0.642,-0.144,-0.088,-0.008,30464.0,31360.0,32640.0,74.643,69.052,80.848,2160.345,0.322,4082.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638427944105.0,17.494,78.316,3.216,318.16,23.23,43.569,0.318,1.201,0.0,151.3,23.341,58.351,20.296,50.74,0.0
2021-12-02 12:23:00,1.75,,,348091.0,348091.0,1638428007307.0,34.675,36.293,951.838,36.5,-728.0,450.0,1762.5,796.0,724.5,0.0,89.761,82.952,91.414,91.745,575.517,658.174,661.891,662.602,662.841,0.577,-0.064,-0.008,-0.048,64512.0,32640.0,32000.0,73.459,67.562,79.541,2823.626,0.348,4085.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428007747.5,17.495,78.316,3.216,321.256,25.009,106.92,0.321,1.264,20.293,151.4,24.774,61.935,21.543,53.856,0.0
2021-12-02 12:24:00,0.6,,,348098.0,348098.0,1638428075978.5,34.745,36.226,951.817,65.5,-1305.5,452.0,1765.5,812.0,726.0,0.0,90.214,83.789,91.517,91.778,582.378,665.319,668.601,669.222,669.45,0.606,0.056,-0.016,-0.04,896.0,32512.0,32128.0,73.107,70.84,75.697,2980.76,0.642,4081.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428076528.0,17.495,78.318,3.216,322.761,25.52,157.217,0.323,1.28,20.104,151.4,24.899,62.248,21.651,54.128,0.0
2021-12-02 12:26:00,1.56,,,348112.0,348112.0,1638428189175.0,34.965,36.029,951.29,68.0,-1358.0,543.5,2023.0,921.0,759.5,0.0,210.643,199.196,210.643,210.643,1393.419,1585.941,1589.755,1590.41,1590.836,0.465,0.04,0.0,0.016,32640.0,32768.0,33024.0,78.348,71.976,81.771,1814.495,0.027,4082.5,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428189452.5,17.495,78.325,3.216,395.73,29.007,161.454,0.396,1.764,24.294,155.05,58.137,145.343,50.554,126.386,0.0
2021-12-02 12:27:00,0.0,,,348119.0,348119.0,1638428256630.0,35.13,35.328,950.661,43.0,-866.0,468.0,1812.0,803.0,728.0,0.0,92.406,86.942,92.785,92.861,607.088,691.686,693.839,694.225,694.425,0.591,-0.048,0.048,-0.144,64768.0,768.0,63232.0,79.452,73.757,83.591,2218.872,0.395,4081.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428258274.0,17.495,78.331,3.216,334.521,25.224,118.003,0.335,1.29,20.363,151.5,25.504,63.76,22.177,55.444,0.0
2021-12-02 12:28:00,0.0,,,348124.5,348124.5,1638428303352.0,35.18,35.314,950.596,57.0,-1135.0,487.5,1866.5,824.5,733.0,0.0,91.494,85.056,92.75,93.001,591.376,675.469,678.714,679.327,679.556,0.588,0.056,-0.064,0.12,896.0,31744.0,1920.0,76.303,69.171,81.414,2220.051,0.463,4070.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428303752.0,17.495,78.333,3.216,350.098,25.912,142.276,0.35,1.302,20.3,151.5,25.252,63.131,21.959,54.897,0.0
2021-12-02 12:29:00,0.0,,,348134.333,348134.333,1638428382063.667,35.25,34.776,950.431,37.0,-742.667,450.667,1763.333,769.0,714.333,0.0,78.48,71.901,80.461,80.857,497.278,569.747,573.674,574.435,574.663,0.604,-0.016,-0.037,0.059,65280.0,64938.667,938.667,78.375,74.177,81.447,2426.403,0.322,4075.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428385715.333,17.495,78.339,3.216,320.051,24.131,107.544,0.32,1.203,19.589,151.067,21.66,54.151,18.835,47.088,0.0
2021-12-02 12:30:00,0.0,,,348142.0,348142.0,1638428442886.0,35.34,34.43,950.094,32.0,-632.0,493.0,1880.0,792.0,725.0,0.0,79.32,73.134,80.925,81.246,506.975,580.071,583.539,584.205,584.421,0.608,-0.08,-0.096,-0.016,64256.0,64000.0,65280.0,78.535,73.564,82.438,3073.868,0.31,4067.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428443297.0,17.495,78.344,3.216,353.568,24.863,98.831,0.354,1.225,19.863,151.1,21.892,54.73,19.037,47.592,0.0
2021-12-02 12:31:00,0.0,,,348147.0,348147.0,1638428491372.0,35.44,34.535,948.933,73.0,-1457.0,481.0,1848.0,789.0,723.0,0.0,84.534,78.185,86.036,86.337,542.606,620.429,623.861,624.517,624.74,0.599,0.0,0.0,0.016,0.0,0.0,256.0,78.405,72.527,82.658,29381.877,0.789,4061.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428491564.0,17.495,78.348,3.216,344.016,24.769,169.936,0.344,1.249,19.621,151.3,23.331,58.328,20.288,50.72,0.0
2021-12-02 12:32:00,2.74,,,348152.5,348152.5,1638428537885.0,35.58,35.412,949.224,94.0,-1872.0,473.0,1823.5,817.0,730.5,0.0,86.101,80.164,87.177,87.392,557.676,636.771,639.692,640.241,640.453,0.595,-0.072,-0.008,0.056,64384.0,32640.0,896.0,74.221,70.943,77.958,2059.419,0.399,4071.5,92.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428538084.0,17.494,78.351,4.288,338.4,25.675,206.292,0.338,1.279,19.725,151.75,23.764,59.409,20.664,51.66,0.0
2021-12-02 12:33:00,3.7,,,348159.5,348159.5,1638428602974.0,35.87,38.037,949.273,156.5,-3118.5,486.5,1870.5,933.5,763.5,0.0,86.968,79.453,89.354,89.831,548.942,629.32,633.914,634.808,635.068,0.626,0.016,-0.08,0.016,256.0,31488.0,33024.0,71.583,67.912,75.274,1558.468,0.629,4074.5,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428603256.0,17.494,78.351,3.752,351.632,29.432,314.557,0.352,1.37,20.184,155.1,24.003,60.008,20.872,52.181,0.0
2021-12-02 12:34:00,4.41,,,348166.5,348166.5,1638428668357.0,36.115,34.083,948.688,56.5,-1125.5,465.0,1799.0,785.5,724.5,0.0,87.326,80.396,89.195,89.569,557.023,637.535,641.481,642.241,642.483,0.594,0.04,-0.008,-0.104,640.0,32640.0,63872.0,77.439,72.577,82.412,1900.236,0.468,4063.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428668969.5,17.491,78.354,3.216,330.457,24.655,140.982,0.33,1.271,19.879,151.35,24.102,60.255,20.958,52.395,0.0
2021-12-02 12:35:00,3.01,,,348175.0,348175.0,1638428733350.5,35.975,33.749,947.647,43.0,-862.0,476.0,1835.5,853.0,733.0,0.0,90.392,83.196,92.347,92.739,576.362,659.708,663.819,664.611,664.862,0.632,0.016,0.024,-0.016,256.0,384.0,32512.0,78.775,71.959,84.726,2482.527,0.555,4076.5,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428733545.5,17.487,78.357,3.216,339.003,26.811,117.629,0.339,1.332,20.612,151.45,24.948,62.371,21.694,54.235,0.0
2021-12-02 12:36:00,3.06,,,348183.0,348183.0,1638428807999.0,35.91,33.359,947.026,19.0,-376.0,503.0,1907.0,789.0,728.0,0.0,81.834,74.459,84.34,84.842,513.661,589.392,594.045,594.954,595.207,0.599,-0.032,-0.112,-0.032,65024.0,63744.0,65024.0,79.221,71.635,82.932,5006.822,0.179,4079.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428808219.0,17.483,78.361,3.216,360.271,24.758,76.018,0.36,1.244,20.264,151.2,22.586,56.466,19.64,49.1,0.0
2021-12-02 12:37:00,4.39,,,348188.0,348188.0,1638428864824.0,35.95,33.497,947.086,83.0,-1651.0,481.0,1847.0,867.0,743.0,0.0,95.573,86.447,98.939,99.612,595.055,683.663,689.653,690.829,691.14,0.661,-0.032,-0.016,-0.032,65024.0,65280.0,65024.0,77.685,71.827,83.015,3938.19,0.486,4071.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428865016.0,17.479,78.362,3.216,342.772,27.256,187.067,0.343,1.365,20.512,151.6,26.378,65.946,22.938,57.344,0.0
2021-12-02 12:38:00,4.91,,,348192.0,348192.0,1638428912928.0,36.05,33.039,946.29,38.0,-765.0,548.0,2035.0,925.0,762.0,0.0,85.89,77.575,89.011,89.635,533.693,613.359,618.864,619.947,620.23,0.637,0.064,0.032,0.592,1024.0,512.0,9472.0,77.705,73.876,82.538,4174.971,0.549,4073.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428913168.0,17.475,78.364,3.216,395.925,29.107,108.932,0.396,1.361,20.891,151.3,23.706,59.264,20.613,51.534,0.0
2021-12-02 12:39:00,1.59,,,348197.0,348197.0,1638428975236.5,36.125,33.497,946.439,57.5,-1148.0,511.0,1928.5,928.0,765.0,0.0,82.139,73.848,85.414,86.069,507.176,583.472,589.104,590.216,590.496,0.635,-0.016,0.024,-0.032,32512.0,384.0,32256.0,76.979,72.378,81.616,3319.3,0.539,4075.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638428975468.5,17.47,78.366,3.216,366.712,29.208,142.727,0.367,1.345,20.509,151.15,22.67,56.676,19.713,49.283,0.0
2021-12-02 12:40:00,0.0,,,348202.0,348202.0,1638429037241.5,36.29,33.087,946.439,45.5,-913.0,459.0,1783.5,844.0,734.5,0.0,76.033,67.888,79.467,80.154,465.031,535.806,541.528,542.662,542.936,0.63,-0.024,-0.072,0.12,65152.0,64384.0,1920.0,77.883,72.781,82.586,3058.349,0.352,4068.5,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429037468.0,17.466,78.367,4.288,324.603,26.517,121.83,0.325,1.259,19.817,150.8,20.985,52.462,18.248,45.62,0.0
2021-12-02 12:41:00,0.0,,,348207.0,348207.0,1638429095955.0,36.43,32.712,947.183,69.0,-1371.0,496.0,1894.0,896.0,750.0,0.0,80.798,74.305,82.597,82.957,514.611,589.13,592.869,593.591,593.817,0.578,-0.08,0.208,0.096,64256.0,3328.0,1536.0,78.622,73.955,81.905,2354.168,0.265,4065.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429097010.0,17.462,78.367,5.36,353.799,28.177,162.555,0.354,1.323,20.128,151.1,22.3,55.75,19.391,48.479,0.0
2021-12-02 12:42:00,0.0,,,348212.0,348212.0,1638429169905.0,36.6,32.38,947.264,92.0,-1842.0,489.0,1871.0,850.0,739.0,0.0,71.771,65.213,74.045,74.5,449.653,516.099,520.276,521.094,521.318,0.615,-0.048,-0.032,0.0,64768.0,65024.0,0.0,71.897,67.947,76.199,2503.714,0.024,4061.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429171199.0,17.461,78.367,3.216,347.793,26.702,202.397,0.348,1.247,19.244,151.7,19.809,49.522,17.225,43.062,0.0
2021-12-02 12:43:00,0.0,,,348218.0,348218.0,1638429216918.5,36.75,33.156,947.266,99.5,-1980.5,495.5,1891.5,946.0,764.5,0.0,73.473,67.611,75.074,75.394,468.356,536.107,539.462,540.109,540.314,0.59,-0.016,0.016,-0.064,32512.0,256.0,64512.0,70.732,68.671,73.785,3641.817,0.401,4060.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429217531.0,17.461,78.367,4.288,353.685,29.783,215.322,0.354,1.322,19.829,152.1,20.279,50.697,17.634,44.084,0.0
2021-12-02 12:44:00,0.0,,,348223.0,348223.0,1638429262937.0,36.9,32.695,947.237,132.0,-2635.0,513.0,1938.0,1010.0,781.0,0.0,77.126,71.573,78.291,78.525,497.323,568.25,571.121,571.665,571.862,0.577,0.0,-0.016,-0.096,0.0,65280.0,64000.0,72.82,69.228,77.978,5315.646,0.434,4069.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429263570.0,17.46,78.367,4.288,367.178,31.827,271.663,0.367,1.386,20.192,153.8,21.287,53.217,18.51,46.276,0.0
2021-12-02 12:45:00,0.0,,,348230.0,348230.0,1638429336967.5,37.05,32.528,947.16,146.5,-2927.0,511.5,1932.5,974.5,774.0,0.0,78.073,72.662,79.073,79.274,505.411,577.142,579.821,580.325,580.518,0.604,-0.008,0.016,-0.128,32640.0,256.0,63488.0,72.506,70.526,75.944,5495.183,0.341,4069.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429337380.5,17.46,78.367,5.36,365.747,30.69,296.759,0.366,1.372,19.995,154.6,21.548,53.87,18.738,46.844,0.0
2021-12-02 12:46:00,0.0,,,348236.0,348236.0,1638429388936.0,37.17,31.5,947.1,126.0,-2518.0,500.0,1904.0,789.0,721.0,0.0,69.371,68.298,70.434,70.698,473.93,541.944,544.97,545.548,545.744,0.6,-0.064,0.032,0.048,64512.0,512.0,768.0,71.438,68.636,74.738,1526.354,0.031,4071.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429389570.0,17.46,78.367,4.288,355.483,24.743,261.148,0.355,1.202,18.583,153.5,19.146,47.866,16.649,41.623,0.0
2021-12-02 12:47:00,0.0,,,348241.0,348241.0,1638429435541.5,37.27,32.292,947.123,99.5,-1978.5,508.0,1926.0,964.0,767.0,0.0,75.325,67.263,78.722,79.401,460.77,530.884,536.545,537.667,537.938,0.664,-0.008,-0.016,0.032,32640.0,32512.0,512.0,72.921,70.095,76.004,4906.275,0.426,4056.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1638429436165.5,17.46,78.366,3.216,362.614,30.352,215.089,0.363,1.354,20.017,152.1,20.79,51.974,18.078,45.195,0.0
